Date,BTC,CAD,HKD,SP500,TWD,EUR,GBP,CNY
2017-05-28,0.11412558244614714,0.7787713841368584,0.4274353876739525,0.6663901629745294,0.3206106870229002,0.1766666666666663,0.14280109846998856,0.7135453267744198
2017-05-29,0.11837983682977656,0.7787713841368584,0.4274353876739525,0.6663901629745294,0.3206106870229002,0.1766666666666663,0.14280109846998856,0.7135453267744198
2017-05-30,0.11359050488057947,0.7803265940902022,0.4333996023856912,0.6663901629745294,0.31488549618320594,0.17955555555555547,0.15515888583758342,0.7135453267744198
2017-05-31,0.12046638084391295,0.7873250388802491,0.4333996023856912,0.6658534205133212,0.30725190839694605,0.19133333333333313,0.1643781875245196,0.6760365425158117
2017-06-01,0.1267709904208191,0.7846034214618973,0.41948310139164846,0.6747828632770568,0.30343511450381655,0.1864444444444442,0.16222047861906663,0.6699754040758954
2017-06-02,0.13014327154178335,0.7877138413685849,0.4125248508946271,0.6791743925051236,0.30343511450381655,0.1988888888888889,0.1604550804236955,0.6748945888966968
2017-06-03,0.1321202151270305,0.7846034214618973,0.4234592445328076,0.6777105494291012,0.29961832061068705,0.1944444444444442,0.1667320517850137,0.6700632466619814
2017-06-04,0.13197339191097135,0.7846034214618973,0.4234592445328076,0.6777105494291012,0.29961832061068705,0.1944444444444442,0.1667320517850137,0.6700632466619814
2017-06-05,0.1414745083360949,0.7846034214618973,0.4234592445328076,0.6777105494291012,0.29961832061068705,0.1944444444444442,0.1667320517850137,0.6700632466619814
2017-06-06,0.1506504423566367,0.7781881804043544,0.44035785288269835,0.6743925051234511,0.30343511450381655,0.19799999999999995,0.1635935661043546,0.6625966268446941
2017-06-07,0.13928405070777578,0.7904354587869362,0.44035785288269835,0.6762467063530789,0.30343511450381655,0.19133333333333313,0.17143978030600238,0.6617182009838363
2017-06-08,0.1460467073601341,0.786547433903577,0.47117296222664606,0.6765882697374844,0.30725190839694605,0.18711111111111078,0.1710474695959201,0.6665495432185526
2017-06-09,0.1461330435470421,0.7748833592534992,0.47614314115308787,0.6756123743534695,0.3091603053435117,0.181111111111111,0.1314240878775994,0.664792691496837
2017-06-10,0.15211143675305627,0.7774105754276828,0.5039761431411591,0.6744412998926518,0.3282442748091601,0.18422222222222207,0.115927814829345,0.6651440618411799
2017-06-11,0.15605084839520672,0.7774105754276828,0.5039761431411591,0.6744412998926518,0.3282442748091601,0.18422222222222207,0.115927814829345,0.6651440618411799
2017-06-12,0.13868279929835048,0.7774105754276828,0.5039761431411591,0.6744412998926518,0.3282442748091601,0.18422222222222207,0.115927814829345,0.6651440618411799
2017-06-13,0.14159548239439712,0.7344479004665627,0.48310139165010924,0.6797599297355325,0.3301526717557248,0.18199999999999994,0.13181639858768168,0.6657589599437799
2017-06-14,0.12895782916705226,0.7295878693623641,0.4850894632206746,0.6785888552747147,0.3015267175572509,0.20044444444444398,0.1453511180855238,0.6575895994378076
2017-06-15,0.12701604043635448,0.7461119751166405,0.5238568588469121,0.6759539377378746,0.3530534351145036,0.1726666666666663,0.13750490388387604,0.6727863668306391
2017-06-16,0.13069592653462572,0.7361975116640742,0.5089463220676009,0.6762955011222797,0.3454198473282437,0.18199999999999994,0.13946645743428787,0.6759486999297257
2017-06-17,0.13772172761294918,0.7297822706065318,0.5049701789264418,0.6862008392700304,0.3568702290076331,0.17444444444444462,0.13260102000784624,0.683239634574841
2017-06-18,0.1331810645613734,0.7297822706065318,0.5049701789264418,0.6862008392700304,0.3568702290076331,0.17444444444444462,0.13260102000784624,0.683239634574841
2017-06-19,0.1365667872443712,0.7297822706065318,0.5049701789264418,0.6862008392700304,0.3568702290076331,0.17444444444444462,0.13260102000784624,0.683239634574841
2017-06-20,0.14365824518339718,0.7426127527216171,0.5109343936381663,0.678149702351908,0.372137404580152,0.16644444444444462,0.11004315417810906,0.692463106113844
2017-06-21,0.1402115184880931,0.7533048211508555,0.5069582504970214,0.6774665755830976,0.3702290076335881,0.17066666666666652,0.11769321302471525,0.6915846802529861
2017-06-22,0.14169164126125278,0.7363919129082428,0.4940357852882755,0.6769298331218895,0.3702290076335881,0.1717777777777778,0.11612397018438614,0.6915846802529861
2017-06-23,0.14155877659038235,0.7416407465007777,0.5009940357852827,0.6787840343515178,0.3416030534351142,0.1824444444444442,0.12946253432718713,0.6977336612789875
2017-06-24,0.13540150721269048,0.7348367029548986,0.4900596421471306,0.6791743925051236,0.34351145038167896,0.1824444444444442,0.13044331110239327,0.7009838369641592
2017-06-25,0.13412610976896538,0.7348367029548986,0.4900596421471306,0.6791743925051236,0.34351145038167896,0.1824444444444442,0.13044331110239327,0.7009838369641592
2017-06-26,0.12848634052956653,0.7348367029548986,0.4900596421471306,0.6791743925051236,0.34351145038167896,0.1824444444444442,0.13044331110239327,0.7009838369641592
2017-06-27,0.13405993592510776,0.724727838258165,0.5029821073558622,0.6695618229725776,0.34732824427480935,0.20555555555555527,0.14201647704982312,0.6762122276879827
2017-06-28,0.13361481342853404,0.6988724727838258,0.53379721669981,0.6799551088123353,0.364503816793893,0.21977777777777785,0.17045900353079668,0.6660224877020378
2017-06-29,0.13242575217171698,0.6924572317262829,0.541749502982114,0.6697082072801795,0.3740458015267176,0.23222222222222166,0.17987446057277356,0.6533731553056921
2017-06-30,0.12924216990237808,0.6870139968895799,0.558648111332019,0.6715136137406071,0.35877862595419785,0.23022222222222188,0.18203216947822698,0.6492445537596625
2017-07-01,0.12718561091123967,0.6905132192846033,0.603379721669981,0.6742461208158487,0.3797709923664119,0.22044444444444444,0.1734013338564142,0.6660224877020378
