Date,BTC,CAD,TWD,EUR,CNY,HKD,SP500,GBP
2014-12-04,6.1541,6.1541,6.1541,6.1541,6.1541,7.7515,3096.6,1.5707
2014-12-05,6.1497,6.1497,6.1497,6.1497,6.1497,7.751,3096.6,1.56
2014-12-06,6.1725,6.1725,6.1725,6.1725,6.1725,7.751,3096.6,1.5625
2014-12-07,6.1725,6.1725,6.1725,6.1725,6.1725,7.751,3096.6,1.5625
2014-12-08,6.1725,6.1725,6.1725,6.1725,6.1725,7.751,3096.6,1.5625
2014-12-09,6.1855,6.1855,6.1855,6.1855,6.1855,7.7534,3096.6,1.5694
2014-12-10,6.1763,6.1763,6.1763,6.1763,6.1763,7.751,3096.6,1.5689
2014-12-11,6.1881,6.1881,6.1881,6.1881,6.1881,7.7509,3096.6,1.5712
2014-12-12,6.1864,6.1864,6.1864,6.1864,6.1864,7.7519,3096.6,1.5728
2014-12-13,6.19,6.19,6.19,6.19,6.19,7.7524,3096.6,1.5663
2014-12-14,6.19,6.19,6.19,6.19,6.19,7.7524,3096.6,1.5663
2014-12-15,6.19,6.19,6.19,6.19,6.19,7.7524,3096.6,1.5663
2014-12-16,6.189,6.189,6.189,6.189,6.189,7.7538,3096.6,1.5736
2014-12-17,6.1957,6.1957,6.1957,6.1957,6.1957,7.7551,3096.6,1.5652
2014-12-18,6.2139,6.2139,6.2139,6.2139,6.2139,7.7555,3096.6,1.5662
2014-12-19,6.2196,6.2196,6.2196,6.2196,6.2196,7.7538,3096.6,1.5609
2014-12-20,6.2213,6.2213,6.2213,6.2213,6.2213,7.7561,3096.6,1.5618
2014-12-21,6.2213,6.2213,6.2213,6.2213,6.2213,7.7561,3096.6,1.5618
2014-12-22,6.2213,6.2213,6.2213,6.2213,6.2213,7.7561,3096.6,1.5618
2014-12-23,6.2256,6.2256,6.2256,6.2256,6.2256,7.7572,3096.6,1.5517
2014-12-24,6.2148,6.2148,6.2148,6.2148,6.2148,7.7616,3096.6,1.5549
2014-12-25,6.2148,6.2148,6.2148,6.2148,6.2148,7.7616,3096.6,1.5549
2014-12-26,6.2148,6.2148,6.2148,6.2148,6.2148,7.7616,3096.6,1.5549
2014-12-27,6.2222,6.2222,6.2222,6.2222,6.2222,7.7577,3096.6,1.5524
2014-12-28,6.2222,6.2222,6.2222,6.2222,6.2222,7.7577,3096.6,1.5524
2014-12-29,6.2222,6.2222,6.2222,6.2222,6.2222,7.7577,3096.6,1.5524
2014-12-30,6.2015,6.2015,6.2015,6.2015,6.2015,7.7576,3096.6,1.5573
2014-12-31,6.2046,6.2046,6.2046,6.2046,6.2046,7.7531,3096.6,1.5578
2015-01-01,6.2046,6.2046,6.2046,6.2046,6.2046,7.7531,3096.6,1.5578
2015-01-02,6.2046,6.2046,6.2046,6.2046,6.2046,7.7563,3096.6,1.5361
2015-01-03,6.2201,6.2201,6.2201,6.2201,6.2201,7.7557,3096.6,1.5234
2015-01-04,6.2201,6.2201,6.2201,6.2201,6.2201,7.7557,3096.6,1.5234
2015-01-05,6.2201,6.2201,6.2201,6.2201,6.2201,7.7557,3096.6,1.5234
2015-01-06,6.2125,6.2125,6.2125,6.2125,6.2125,7.7532,3096.6,1.5174
2015-01-07,6.2127,6.2127,6.2127,6.2127,6.2127,7.7548,3096.6,1.5073
2015-01-08,6.2143,6.2143,6.2143,6.2143,6.2143,7.7553,3096.6,1.5118
2015-01-09,6.2085,6.2085,6.2085,6.2085,6.2085,7.753,3096.6,1.5151
2015-01-10,6.2027,6.2027,6.2027,6.2027,6.2027,7.7528,3096.6,1.5168
2015-01-11,6.2027,6.2027,6.2027,6.2027,6.2027,7.7528,3096.6,1.5168
2015-01-12,6.2027,6.2027,6.2027,6.2027,6.2027,7.7528,3096.6,1.5168
2015-01-13,6.197,6.197,6.197,6.197,6.197,7.7526,3096.6,1.5166
2015-01-14,6.1957,6.1957,6.1957,6.1957,6.1957,7.7544,3096.6,1.5234
2015-01-15,6.187,6.187,6.187,6.187,6.187,7.7534,3096.6,1.5161
2015-01-16,6.2065,6.2065,6.2065,6.2065,6.2065,7.7539,3096.6,1.5132
2015-01-17,6.2065,6.2065,6.2065,6.2065,6.2065,7.7539,3096.6,1.5132
2015-01-18,6.2065,6.2065,6.2065,6.2065,6.2065,7.7539,3096.6,1.5132
2015-01-19,6.2065,6.2065,6.2065,6.2065,6.2065,7.7539,3096.6,1.5132
2015-01-20,6.2137,6.2137,6.2137,6.2137,6.2137,7.7519,3096.6,1.5162
2015-01-21,6.2112,6.2112,6.2112,6.2112,6.2112,7.7508,3096.6,1.5118
2015-01-22,6.2085,6.2085,6.2085,6.2085,6.2085,7.7521,3096.6,1.5052
2015-01-23,6.2279,6.2279,6.2279,6.2279,6.2279,7.7511,3096.6,1.5022
2015-01-24,6.2535,6.2535,6.2535,6.2535,6.2535,7.7522,3096.6,1.5088
2015-01-25,6.2535,6.2535,6.2535,6.2535,6.2535,7.7522,3096.6,1.5088
2015-01-26,6.2535,6.2535,6.2535,6.2535,6.2535,7.7522,3096.6,1.5088
2015-01-27,6.243,6.243,6.243,6.243,6.243,7.7518,3096.6,1.5196
2015-01-28,6.2475,6.2475,6.2475,6.2475,6.2475,7.7523,3096.6,1.5165
2015-01-29,6.2463,6.2463,6.2463,6.2463,6.2463,7.7516,3096.6,1.5043
2015-01-30,6.2495,6.2495,6.2495,6.2495,6.2495,7.7529,3096.6,1.5026
2015-01-31,6.2594,6.2594,6.2594,6.2594,6.2594,7.753,3096.6,1.5027
2015-02-01,6.2594,6.2594,6.2594,6.2594,6.2594,7.753,3096.6,1.5027
2015-02-02,6.2594,6.2594,6.2594,6.2594,6.2594,7.753,3096.6,1.5027
2015-02-03,6.2573,6.2573,6.2573,6.2573,6.2573,7.7535,3096.6,1.5129
2015-02-04,6.2472,6.2472,6.2472,6.2472,6.2472,7.7517,3096.6,1.5209
2015-02-05,6.2516,6.2516,6.2516,6.2516,6.2516,7.7518,3096.6,1.5293
2015-02-06,6.2417,6.2417,6.2417,6.2417,6.2417,7.7524,3096.6,1.5247
2015-02-07,6.2467,6.2467,6.2467,6.2467,6.2467,7.7533,3096.6,1.5217
2015-02-08,6.2467,6.2467,6.2467,6.2467,6.2467,7.7533,3096.6,1.5217
2015-02-09,6.2467,6.2467,6.2467,6.2467,6.2467,7.7533,3096.6,1.5217
2015-02-10,6.2405,6.2405,6.2405,6.2405,6.2405,7.7541,3096.6,1.5252
2015-02-11,6.2422,6.2422,6.2422,6.2422,6.2422,7.7546,3096.6,1.5232
2015-02-12,6.244,6.244,6.244,6.244,6.244,7.7552,3096.6,1.538
2015-02-13,6.2399,6.2399,6.2399,6.2399,6.2399,7.7553,3096.6,1.5394
2015-02-14,6.2399,6.2399,6.2399,6.2399,6.2399,7.7553,3096.6,1.5394
2015-02-15,6.2399,6.2399,6.2399,6.2399,6.2399,7.7553,3096.6,1.5394
2015-02-16,6.2399,6.2399,6.2399,6.2399,6.2399,7.7553,3096.6,1.5394
2015-02-17,6.2546,6.2546,6.2546,6.2546,6.2546,7.7584,3096.6,1.5349
2015-02-18,6.2546,6.2546,6.2546,6.2546,6.2546,7.7584,3096.6,1.543
2015-02-19,6.2546,6.2546,6.2546,6.2546,6.2546,7.7573,3096.6,1.5451
2015-02-20,6.2546,6.2546,6.2546,6.2546,6.2546,7.7577,3096.6,1.5385
2015-02-21,6.2546,6.2546,6.2546,6.2546,6.2546,7.7568,3096.6,1.5465
2015-02-22,6.2546,6.2546,6.2546,6.2546,6.2546,7.7568,3096.6,1.5465
2015-02-23,6.2546,6.2546,6.2546,6.2546,6.2546,7.7568,3096.6,1.5465
2015-02-24,6.2546,6.2546,6.2546,6.2546,6.2546,7.7557,3096.6,1.5434
2015-02-25,6.2591,6.2591,6.2591,6.2591,6.2591,7.7565,3096.6,1.5499
2015-02-26,6.2584,6.2584,6.2584,6.2584,6.2584,7.755,3096.6,1.5424
2015-02-27,6.2695,6.2695,6.2695,6.2695,6.2695,7.7559,3096.6,1.5439
2015-02-28,6.272,6.272,6.272,6.272,6.272,7.7545,3096.6,1.5371
2015-03-01,6.272,6.272,6.272,6.272,6.272,7.7545,3096.6,1.5371
2015-03-02,6.272,6.272,6.272,6.272,6.272,7.7545,3096.6,1.5371
2015-03-03,6.2741,6.2741,6.2741,6.2741,6.2741,7.7537,3096.6,1.5391
2015-03-04,6.2701,6.2701,6.2701,6.2701,6.2701,7.7544,3096.6,1.5266
2015-03-05,6.2658,6.2658,6.2658,6.2658,6.2658,7.756,3096.6,1.5229
2015-03-06,6.262,6.262,6.262,6.262,6.262,7.7565,3096.6,1.5063
2015-03-07,6.2635,6.2635,6.2635,6.2635,6.2635,7.76,3096.6,1.5097
2015-03-08,6.2635,6.2635,6.2635,6.2635,6.2635,7.76,3096.6,1.5097
2015-03-09,6.2635,6.2635,6.2635,6.2635,6.2635,7.76,3096.6,1.5097
2015-03-10,6.2615,6.2615,6.2615,6.2615,6.2615,7.7601,3096.6,1.5086
2015-03-11,6.2613,6.2613,6.2613,6.2613,6.2613,7.7647,3096.6,1.4945
2015-03-12,6.2614,6.2614,6.2614,6.2614,6.2614,7.7685,3096.6,1.4907
2015-03-13,6.2585,6.2585,6.2585,6.2585,6.2585,7.7686,3096.6,1.4755
2015-03-14,6.262,6.262,6.262,6.262,6.262,7.7654,3096.6,1.48
2015-03-15,6.262,6.262,6.262,6.262,6.262,7.7654,3096.6,1.48
2015-03-16,6.262,6.262,6.262,6.262,6.262,7.7654,3096.6,1.48
2015-03-17,6.249,6.249,6.249,6.249,6.249,7.7632,3096.6,1.4744
2015-03-18,6.2289,6.2289,6.2289,6.2289,6.2289,7.758,3096.6,1.4686
2015-03-19,6.1955,6.1955,6.1955,6.1955,6.1955,7.7596,3096.6,1.4729
2015-03-20,6.2037,6.2037,6.2037,6.2037,6.2037,7.7592,3096.6,1.4923
2015-03-21,6.2135,6.2135,6.2135,6.2135,6.2135,7.7551,3096.6,1.4936
2015-03-22,6.2135,6.2135,6.2135,6.2135,6.2135,7.7551,3096.6,1.4936
2015-03-23,6.2135,6.2135,6.2135,6.2135,6.2135,7.7551,3096.6,1.4936
2015-03-24,6.2046,6.2046,6.2046,6.2046,6.2046,7.7561,3096.6,1.487
2015-03-25,6.2116,6.2116,6.2116,6.2116,6.2116,7.7554,3096.6,1.4915
2015-03-26,6.2103,6.2103,6.2103,6.2103,6.2103,7.7544,3096.6,1.4844
2015-03-27,6.2145,6.2145,6.2145,6.2145,6.2145,7.7534,3096.6,1.4878
2015-03-28,6.2065,6.2065,6.2065,6.2065,6.2065,7.7549,3096.6,1.4792
2015-03-29,6.2065,6.2065,6.2065,6.2065,6.2065,7.7549,3096.6,1.4792
2015-03-30,6.2065,6.2065,6.2065,6.2065,6.2065,7.7549,3096.6,1.4792
2015-03-31,6.199,6.199,6.199,6.199,6.199,7.754,3096.6,1.485
2015-04-01,6.1976,6.1976,6.1976,6.1976,6.1976,7.7524,3096.6,1.4823
2015-04-02,6.1968,6.1968,6.1968,6.1968,6.1968,7.7525,3096.6,1.4842
2015-04-03,6.193,6.193,6.193,6.193,6.193,7.7516,3096.6,1.4916
2015-04-04,6.193,6.193,6.193,6.193,6.193,7.7525,3096.6,1.4959
2015-04-05,6.193,6.193,6.193,6.193,6.193,7.7525,3096.6,1.4959
2015-04-06,6.193,6.193,6.193,6.193,6.193,7.7525,3096.6,1.4959
2015-04-07,6.1955,6.1955,6.1955,6.1955,6.1955,7.7515,3096.6,1.4857
2015-04-08,6.202,6.202,6.202,6.202,6.202,7.7503,3096.6,1.4924
2015-04-09,6.205,6.205,6.205,6.205,6.205,7.7499,3096.6,1.4739
2015-04-10,6.2082,6.2082,6.2082,6.2082,6.2082,7.7499,3096.6,1.4648
2015-04-11,6.2152,6.2152,6.2152,6.2152,6.2152,7.75,3096.6,1.4658
2015-04-12,6.2152,6.2152,6.2152,6.2152,6.2152,7.75,3096.6,1.4658
2015-04-13,6.2152,6.2152,6.2152,6.2152,6.2152,7.75,3096.6,1.4658
2015-04-14,6.2113,6.2113,6.2113,6.2113,6.2113,7.7518,3096.6,1.479
2015-04-15,6.2037,6.2037,6.2037,6.2037,6.2037,7.7521,3096.6,1.4782
2015-04-16,6.1947,6.1947,6.1947,6.1947,6.1947,7.7516,3096.6,1.4923
2015-04-17,6.1976,6.1976,6.1976,6.1976,6.1976,7.751,3096.6,1.4942
2015-04-18,6.2014,6.2014,6.2014,6.2014,6.2014,7.75,3096.6,1.4913
2015-04-19,6.2014,6.2014,6.2014,6.2014,6.2014,7.75,3096.6,1.4913
2015-04-20,6.2014,6.2014,6.2014,6.2014,6.2014,7.75,3096.6,1.4913
2015-04-21,6.201,6.201,6.201,6.201,6.201,7.7501,3096.6,1.4944
2015-04-22,6.1927,6.1927,6.1927,6.1927,6.1927,7.75,3096.6,1.5027
2015-04-23,6.1975,6.1975,6.1975,6.1975,6.1975,7.7495,3096.6,1.5047
2015-04-24,6.193,6.193,6.193,6.193,6.193,7.7499,3096.6,1.5176
2015-04-25,6.2185,6.2185,6.2185,6.2185,6.2185,7.7499,3096.6,1.5235
2015-04-26,6.2185,6.2185,6.2185,6.2185,6.2185,7.7499,3096.6,1.5235
2015-04-27,6.2185,6.2185,6.2185,6.2185,6.2185,7.7499,3096.6,1.5235
2015-04-28,6.2035,6.2035,6.2035,6.2035,6.2035,7.7505,3096.6,1.5328
2015-04-29,6.1989,6.1989,6.1989,6.1989,6.1989,7.7504,3096.6,1.5485
2015-04-30,6.2018,6.2018,6.2018,6.2018,6.2018,7.7513,3096.6,1.5328
2015-05-01,6.2018,6.2018,6.2018,6.2018,6.2018,7.7509,3096.6,1.5137
2015-05-02,6.2085,6.2085,6.2085,6.2085,6.2085,7.753,3096.6,1.5118
2015-05-03,6.2085,6.2085,6.2085,6.2085,6.2085,7.753,3096.6,1.5118
2015-05-04,6.2085,6.2085,6.2085,6.2085,6.2085,7.753,3096.6,1.5118
2015-05-05,6.2058,6.2058,6.2058,6.2058,6.2058,7.7518,3096.6,1.5178
2015-05-06,6.2001,6.2001,6.2001,6.2001,6.2001,7.7518,3096.6,1.5244
2015-05-07,6.2063,6.2063,6.2063,6.2063,6.2063,7.7539,3096.6,1.5223
2015-05-08,6.2084,6.2084,6.2084,6.2084,6.2084,7.7536,3096.6,1.5455
2015-05-09,6.2086,6.2086,6.2086,6.2086,6.2086,7.7535,3096.6,1.5593
2015-05-10,6.2086,6.2086,6.2086,6.2086,6.2086,7.7535,3096.6,1.5593
2015-05-11,6.2086,6.2086,6.2086,6.2086,6.2086,7.7535,3096.6,1.5593
2015-05-12,6.2086,6.2086,6.2086,6.2086,6.2086,7.7528,3096.6,1.5685
2015-05-13,6.2043,6.2043,6.2043,6.2043,6.2043,7.7517,3096.6,1.5748
2015-05-14,6.2013,6.2013,6.2013,6.2013,6.2013,7.7505,3096.6,1.5766
2015-05-15,6.2051,6.2051,6.2051,6.2051,6.2051,7.7505,3096.6,1.5772
2015-05-16,6.2041,6.2041,6.2041,6.2041,6.2041,7.752,3096.6,1.5679
2015-05-17,6.2041,6.2041,6.2041,6.2041,6.2041,7.752,3096.6,1.5679
2015-05-18,6.2041,6.2041,6.2041,6.2041,6.2041,7.752,3096.6,1.5679
2015-05-19,6.2064,6.2064,6.2064,6.2064,6.2064,7.7519,3096.6,1.5523
2015-05-20,6.2036,6.2036,6.2036,6.2036,6.2036,7.7521,3096.6,1.5544
2015-05-21,6.1958,6.1958,6.1958,6.1958,6.1958,7.7534,3096.6,1.5672
2015-05-22,6.1972,6.1972,6.1972,6.1972,6.1972,7.7517,3096.6,1.5484
2015-05-23,6.1972,6.1972,6.1972,6.1972,6.1972,7.7517,3096.6,1.5484
2015-05-24,6.1972,6.1972,6.1972,6.1972,6.1972,7.7517,3096.6,1.5484
2015-05-25,6.1972,6.1972,6.1972,6.1972,6.1972,7.7517,3096.6,1.5484
2015-05-26,6.2038,6.2038,6.2038,6.2038,6.2038,7.7523,3096.6,1.5398
2015-05-27,6.2011,6.2011,6.2011,6.2011,6.2011,7.7594,3096.6,1.5324
2015-05-28,6.2002,6.2002,6.2002,6.2002,6.2002,7.7535,3096.6,1.5291
2015-05-29,6.198,6.198,6.198,6.198,6.198,7.7535,3096.6,1.5286
2015-05-30,6.1985,6.1985,6.1985,6.1985,6.1985,7.7567,3096.6,1.5187
2015-05-31,6.1985,6.1985,6.1985,6.1985,6.1985,7.7567,3096.6,1.5187
2015-06-01,6.1985,6.1985,6.1985,6.1985,6.1985,7.7567,3096.6,1.5187
2015-06-02,6.198,6.198,6.198,6.198,6.198,7.7566,3096.6,1.5331
2015-06-03,6.1976,6.1976,6.1976,6.1976,6.1976,7.753,3096.6,1.5351
2015-06-04,6.2006,6.2006,6.2006,6.2006,6.2006,7.7522,3096.6,1.5367
2015-06-05,6.2024,6.2024,6.2024,6.2024,6.2024,7.7531,3096.6,1.5267
2015-06-06,6.2053,6.2053,6.2053,6.2053,6.2053,7.7518,3096.6,1.528
2015-06-07,6.2053,6.2053,6.2053,6.2053,6.2053,7.7518,3096.6,1.528
2015-06-08,6.2053,6.2053,6.2053,6.2053,6.2053,7.7518,3096.6,1.528
2015-06-09,6.2047,6.2047,6.2047,6.2047,6.2047,7.7533,3096.6,1.5383
2015-06-10,6.2055,6.2055,6.2055,6.2055,6.2055,7.7524,3096.6,1.553
2015-06-11,6.2065,6.2065,6.2065,6.2065,6.2065,7.7523,3096.6,1.5493
2015-06-12,6.2081,6.2081,6.2081,6.2081,6.2081,7.753,3096.6,1.5587
2015-06-13,6.208,6.208,6.208,6.208,6.208,7.7523,3096.6,1.5572
2015-06-14,6.208,6.208,6.208,6.208,6.208,7.7523,3096.6,1.5572
2015-06-15,6.208,6.208,6.208,6.208,6.208,7.7523,3096.6,1.5572
2015-06-16,6.2085,6.2085,6.2085,6.2085,6.2085,7.7519,3096.6,1.5637
2015-06-17,6.2086,6.2086,6.2086,6.2086,6.2086,7.7525,3096.6,1.5708
2015-06-18,6.2075,6.2075,6.2075,6.2075,6.2075,7.7526,3096.6,1.5882
2015-06-19,6.2085,6.2085,6.2085,6.2085,6.2085,7.7515,3096.6,1.5881
2015-06-20,6.2085,6.2085,6.2085,6.2085,6.2085,7.7517,3096.6,1.5823
2015-06-21,6.2085,6.2085,6.2085,6.2085,6.2085,7.7517,3096.6,1.5823
2015-06-22,6.2085,6.2085,6.2085,6.2085,6.2085,7.7517,3096.6,1.5823
2015-06-23,6.2066,6.2066,6.2066,6.2066,6.2066,7.7527,3096.6,1.5751
2015-06-24,6.2061,6.2061,6.2061,6.2061,6.2061,7.7529,3096.6,1.5681
2015-06-25,6.2084,6.2084,6.2084,6.2084,6.2084,7.7518,3096.6,1.5728
2015-06-26,6.208,6.208,6.208,6.208,6.208,7.7523,3096.6,1.5739
2015-06-27,6.2085,6.2085,6.2085,6.2085,6.2085,7.7526,3096.6,1.5764
2015-06-28,6.2085,6.2085,6.2085,6.2085,6.2085,7.7526,3096.6,1.5764
2015-06-29,6.2085,6.2085,6.2085,6.2085,6.2085,7.7526,3096.6,1.5764
2015-06-30,6.2,6.2,6.2,6.2,6.2,7.7513,3096.6,1.5727
2015-07-01,6.2008,6.2008,6.2008,6.2008,6.2008,7.7524,3096.6,1.5617
2015-07-02,6.2044,6.2044,6.2044,6.2044,6.2044,7.7512,3096.6,1.5614
2015-07-03,6.2044,6.2044,6.2044,6.2044,6.2044,7.7512,3096.6,1.5614
2015-07-04,6.2089,6.2089,6.2089,6.2089,6.2089,7.7528,3096.6,1.5619
2015-07-05,6.2089,6.2089,6.2089,6.2089,6.2089,7.7528,3096.6,1.5619
2015-07-06,6.2089,6.2089,6.2089,6.2089,6.2089,7.7528,3096.6,1.5619
2015-07-07,6.2097,6.2097,6.2097,6.2097,6.2097,7.7553,3096.6,1.5443
2015-07-08,6.2087,6.2087,6.2087,6.2087,6.2087,7.7519,3096.6,1.5353
2015-07-09,6.2086,6.2086,6.2086,6.2086,6.2086,7.7511,3096.6,1.5375
2015-07-10,6.2092,6.2092,6.2092,6.2092,6.2092,7.751,3096.6,1.5503
2015-07-11,6.2081,6.2081,6.2081,6.2081,6.2081,7.7523,3096.6,1.5518
2015-07-12,6.2081,6.2081,6.2081,6.2081,6.2081,7.7523,3096.6,1.5518
2015-07-13,6.2081,6.2081,6.2081,6.2081,6.2081,7.7523,3096.6,1.5518
2015-07-14,6.2088,6.2088,6.2088,6.2088,6.2088,7.7511,3096.6,1.5584
2015-07-15,6.2082,6.2082,6.2082,6.2082,6.2082,7.7502,3096.6,1.5621
2015-07-16,6.2094,6.2094,6.2094,6.2094,6.2094,7.7506,3096.6,1.5601
2015-07-17,6.2085,6.2085,6.2085,6.2085,6.2085,7.7504,3096.6,1.5624
2015-07-18,6.2095,6.2095,6.2095,6.2095,6.2095,7.7508,3096.6,1.5587
2015-07-19,6.2095,6.2095,6.2095,6.2095,6.2095,7.7508,3096.6,1.5587
2015-07-20,6.2095,6.2095,6.2095,6.2095,6.2095,7.7508,3096.6,1.5587
2015-07-21,6.2095,6.2095,6.2095,6.2095,6.2095,7.7508,3096.6,1.555
2015-07-22,6.2093,6.2093,6.2093,6.2093,6.2093,7.7503,3096.6,1.5617
2015-07-23,6.2091,6.2091,6.2091,6.2091,6.2091,7.7508,3096.6,1.5533
2015-07-24,6.2095,6.2095,6.2095,6.2095,6.2095,7.7513,3096.6,1.5514
2015-07-25,6.2091,6.2091,6.2091,6.2091,6.2091,7.7507,3096.6,1.5595
2015-07-26,6.2091,6.2091,6.2091,6.2091,6.2091,7.7507,3096.6,1.5595
2015-07-27,6.2091,6.2091,6.2091,6.2091,6.2091,7.7507,3096.6,1.5595
2015-07-28,6.2084,6.2084,6.2084,6.2084,6.2084,7.7511,3096.6,1.5617
2015-07-29,6.2089,6.2089,6.2089,6.2089,6.2089,7.7513,3096.6,1.5624
2015-07-30,6.2096,6.2096,6.2096,6.2096,6.2096,7.7523,3096.6,1.5581
2015-07-31,6.2097,6.2097,6.2097,6.2097,6.2097,7.7514,3096.6,1.5634
2015-08-01,6.2087,6.2087,6.2087,6.2087,6.2087,7.7531,3096.6,1.5603
2015-08-02,6.2087,6.2087,6.2087,6.2087,6.2087,7.7531,3096.6,1.5603
2015-08-03,6.2087,6.2087,6.2087,6.2087,6.2087,7.7531,3096.6,1.5603
2015-08-04,6.2086,6.2086,6.2086,6.2086,6.2086,7.7535,3096.6,1.5612
2015-08-05,6.2096,6.2096,6.2096,6.2096,6.2096,7.7519,3096.6,1.5604
2015-08-06,6.2096,6.2096,6.2096,6.2096,6.2096,7.7505,3096.6,1.5521
2015-08-07,6.2087,6.2087,6.2087,6.2087,6.2087,7.7525,3096.6,1.5467
2015-08-08,6.2094,6.2094,6.2094,6.2094,6.2094,7.7529,3096.6,1.5546
2015-08-09,6.2094,6.2094,6.2094,6.2094,6.2094,7.7529,3096.6,1.5546
2015-08-10,6.2094,6.2094,6.2094,6.2094,6.2094,7.7529,3096.6,1.5546
2015-08-11,6.3232,6.3232,6.3232,6.3232,6.3232,7.7627,3096.6,1.5572
2015-08-12,6.3845,6.3845,6.3845,6.3845,6.3845,7.7555,3096.6,1.5639
2015-08-13,6.3982,6.3982,6.3982,6.3982,6.3982,7.755,3096.6,1.5595
2015-08-14,6.3908,6.3908,6.3908,6.3908,6.3908,7.7554,3096.6,1.5625
2015-08-15,6.3937,6.3937,6.3937,6.3937,6.3937,7.7547,3096.6,1.5598
2015-08-16,6.3937,6.3937,6.3937,6.3937,6.3937,7.7547,3096.6,1.5598
2015-08-17,6.3937,6.3937,6.3937,6.3937,6.3937,7.7547,3096.6,1.5598
2015-08-18,6.3928,6.3928,6.3928,6.3928,6.3928,7.7541,3096.6,1.5658
2015-08-19,6.3956,6.3956,6.3956,6.3956,6.3956,7.7527,3096.6,1.5645
2015-08-20,6.3875,6.3875,6.3875,6.3875,6.3875,7.7525,3096.6,1.5688
2015-08-21,6.3887,6.3887,6.3887,6.3887,6.3887,7.7508,3096.6,1.5698
2015-08-22,6.4029,6.4029,6.4029,6.4029,6.4029,7.7537,3096.6,1.5731
2015-08-23,6.4029,6.4029,6.4029,6.4029,6.4029,7.7537,3096.6,1.5731
2015-08-24,6.4029,6.4029,6.4029,6.4029,6.4029,7.7537,3096.6,1.5731
2015-08-25,6.4122,6.4122,6.4122,6.4122,6.4122,7.751,3096.6,1.5698
2015-08-26,6.4083,6.4083,6.4083,6.4083,6.4083,7.7512,3096.6,1.5493
2015-08-27,6.4053,6.4053,6.4053,6.4053,6.4053,7.7496,3096.6,1.5411
2015-08-28,6.389,6.389,6.389,6.389,6.389,7.7499,3096.6,1.5362
2015-08-29,6.376,6.376,6.376,6.376,6.376,7.75,3096.6,1.5363
2015-08-30,6.376,6.376,6.376,6.376,6.376,7.75,3096.6,1.5363
2015-08-31,6.376,6.376,6.376,6.376,6.376,7.75,3096.6,1.5363
2015-09-01,6.363,6.363,6.363,6.363,6.363,7.75,3096.6,1.5341
2015-09-02,6.3544,6.3544,6.3544,6.3544,6.3544,7.75,3096.6,1.531
2015-09-03,6.3549,6.3549,6.3549,6.3549,6.3549,7.7504,3096.6,1.5254
2015-09-04,6.3549,6.3549,6.3549,6.3549,6.3549,7.7499,3096.6,1.5195
2015-09-05,6.3549,6.3549,6.3549,6.3549,6.3549,7.7499,3096.6,1.5195
2015-09-06,6.3549,6.3549,6.3549,6.3549,6.3549,7.7499,3096.6,1.5195
2015-09-07,6.3549,6.3549,6.3549,6.3549,6.3549,7.7499,3096.6,1.5195
2015-09-08,6.3657,6.3657,6.3657,6.3657,6.3657,7.7505,3096.6,1.5381
2015-09-09,6.3768,6.3768,6.3768,6.3768,6.3768,7.7511,3096.6,1.5363
2015-09-10,6.377,6.377,6.377,6.377,6.377,7.7499,3096.6,1.5457
2015-09-11,6.3735,6.3735,6.3735,6.3735,6.3735,7.75,3096.6,1.5426
2015-09-12,6.3664,6.3664,6.3664,6.3664,6.3664,7.75,3096.6,1.5423
2015-09-13,6.3664,6.3664,6.3664,6.3664,6.3664,7.75,3096.6,1.5423
2015-09-14,6.3664,6.3664,6.3664,6.3664,6.3664,7.75,3096.6,1.5423
2015-09-15,6.3685,6.3685,6.3685,6.3685,6.3685,7.7501,3096.6,1.5352
2015-09-16,6.3694,6.3694,6.3694,6.3694,6.3694,7.75,3096.6,1.5499
2015-09-17,6.3645,6.3645,6.3645,6.3645,6.3645,7.75,3096.6,1.5509
2015-09-18,6.3628,6.3628,6.3628,6.3628,6.3628,7.7499,3096.6,1.5573
2015-09-19,6.3676,6.3676,6.3676,6.3676,6.3676,7.7502,3096.6,1.5506
2015-09-20,6.3676,6.3676,6.3676,6.3676,6.3676,7.7502,3096.6,1.5506
2015-09-21,6.3676,6.3676,6.3676,6.3676,6.3676,7.7502,3096.6,1.5506
2015-09-22,6.375,6.375,6.375,6.375,6.375,7.7495,3096.6,1.5356
2015-09-23,6.3836,6.3836,6.3836,6.3836,6.3836,7.75,3096.6,1.5243
2015-09-24,6.3818,6.3818,6.3818,6.3818,6.3818,7.7502,3096.6,1.5254
2015-09-25,6.3737,6.3737,6.3737,6.3737,6.3737,7.7504,3096.6,1.5172
2015-09-26,6.3685,6.3685,6.3685,6.3685,6.3685,7.7501,3096.6,1.5208
2015-09-27,6.3685,6.3685,6.3685,6.3685,6.3685,7.7501,3096.6,1.5208
2015-09-28,6.3685,6.3685,6.3685,6.3685,6.3685,7.7501,3096.6,1.5208
2015-09-29,6.3621,6.3621,6.3621,6.3621,6.3621,7.75,3096.6,1.5168
2015-09-30,6.3556,6.3556,6.3556,6.3556,6.3556,7.7499,3096.6,1.5116
2015-10-01,6.3559,6.3559,6.3559,6.3559,6.3559,7.75,3096.6,1.5162
